year,geolocation_lat,geolocation_lng,product_category_name,payment_value
2017.0,-22.82,-42.98,cama_mesa_banho,448.38
2017.0,-22.82,-42.98,ferramentas_jardim,528.32
2017.0,-22.82,-42.98,pet_shop,228.71
2017.0,-22.82,-42.98,relogios_presentes,173.86
2017.0,-22.82,-42.97,consoles_games,53.1
2017.0,-22.81,-48.67,cama_mesa_banho,93.58
2017.0,-22.81,-48.67,perfumaria,326.24
2017.0,-22.81,-47.29,alimentos,28.74
2017.0,-22.81,-47.29,automotivo,154.65
2017.0,-22.81,-47.29,beleza_saude,479.74
2017.0,-22.81,-47.29,brinquedos,47.68
2017.0,-22.81,-47.29,cama_mesa_banho,421.34000000000003
2017.0,-22.81,-47.29,eletronicos,21.43
2017.0,-22.81,-47.29,esporte_lazer,141.52
2017.0,-22.81,-47.29,fashion_roupa_masculina,35.86
2017.0,-22.81,-47.29,ferramentas_jardim,73.34
2017.0,-22.81,-47.29,informatica_acessorios,36.27
2017.0,-22.81,-47.29,moveis_decoracao,55.95
2017.0,-22.81,-47.29,perfumaria,65.71
2017.0,-22.81,-47.26,beleza_saude,70.72
2017.0,-22.81,-47.26,cama_mesa_banho,33.72
2017.0,-22.81,-47.26,cool_stuff,215.98000000000002
2017.0,-22.81,-47.26,informatica_acessorios,114.44
2017.0,-22.81,-47.26,moveis_escritorio,163.67
2017.0,-22.81,-47.26,moveis_sala,511.92
2017.0,-22.81,-47.26,perfumaria,653.04
2017.0,-22.81,-47.26,relogios_presentes,140.51
2017.0,-22.81,-47.26,telefonia,232.78
2017.0,-22.81,-47.25,cama_mesa_banho,494.76
2017.0,-22.81,-47.25,esporte_lazer,36.27
2017.0,-22.81,-47.25,telefonia,36.77
2017.0,-22.81,-47.23,informatica_acessorios,312.59
2017.0,-22.81,-47.19,bebes,446.36
2017.0,-22.81,-47.19,bebidas,69.43
2017.0,-22.81,-47.19,brinquedos,52.73
2017.0,-22.81,-47.19,cama_mesa_banho,1216.73
2017.0,-22.81,-47.19,construcao_ferramentas_jardim,59.71
2017.0,-22.81,-47.19,cool_stuff,446.36
2017.0,-22.81,-47.19,eletronicos,56.45
2017.0,-22.81,-47.19,ferramentas_jardim,205.02
2017.0,-22.81,-47.19,informatica_acessorios,216.67000000000002
2017.0,-22.81,-47.19,moveis_escritorio,114.95
2017.0,-22.81,-47.19,pet_shop,90.23
2017.0,-22.81,-47.19,relogios_presentes,290.83
2017.0,-22.81,-47.19,telefonia,87.71
2017.0,-22.81,-47.19,utilidades_domesticas,74.03
2017.0,-22.81,-45.21,utilidades_domesticas,62.38
2017.0,-22.81,-45.19,cama_mesa_banho,59.85
2017.0,-22.81,-45.19,casa_conforto,101.14
2017.0,-22.81,-45.19,climatizacao,1708.44
2017.0,-22.81,-45.19,moveis_decoracao,117.95
2017.0,-22.81,-45.18,livros_interesse_geral,130.56
2017.0,-22.81,-43.61,cool_stuff,147.64
2017.0,-22.81,-43.61,ferramentas_jardim,77.57
2017.0,-22.81,-43.61,moveis_escritorio,168.67
2017.0,-22.81,-43.6,perfumaria,28.17
2017.0,-22.81,-43.6,relogios_presentes,43.1
2017.0,-22.81,-43.56,informatica_acessorios,32.92
2017.0,-22.81,-43.56,moveis_decoracao,56.79
2017.0,-22.81,-43.44,brinquedos,95.11
2017.0,-22.81,-43.44,esporte_lazer,78.43
2017.0,-22.81,-43.44,instrumentos_musicais,290.37
2017.0,-22.81,-43.44,moveis_decoracao,105.29
2017.0,-22.81,-43.44,perfumaria,78.43
2017.0,-22.81,-43.43,relogios_presentes,62.94
2017.0,-22.81,-43.42,cama_mesa_banho,205.12
2017.0,-22.81,-43.42,telefonia,34.0
2017.0,-22.81,-43.39,relogios_presentes,245.68
2017.0,-22.81,-43.37,ferramentas_jardim,77.57
2017.0,-22.81,-43.36,automotivo,297.79
2017.0,-22.81,-43.36,bebes,90.18
2017.0,-22.81,-43.36,beleza_saude,114.45
2017.0,-22.81,-43.36,brinquedos,165.67
2017.0,-22.81,-43.36,cama_mesa_banho,242.37
2017.0,-22.81,-43.36,eletronicos,633.52
2017.0,-22.81,-43.36,eletroportateis,78.27
2017.0,-22.81,-43.36,esporte_lazer,338.88
2017.0,-22.81,-43.36,fashion_bolsas_e_acessorios,39.42
2017.0,-22.81,-43.36,ferramentas_jardim,133.05
2017.0,-22.81,-43.36,informatica_acessorios,96.22
2017.0,-22.81,-43.36,moveis_decoracao,163.44
2017.0,-22.81,-43.36,moveis_escritorio,634.48
2017.0,-22.81,-43.36,pet_shop,183.93
2017.0,-22.81,-43.36,relogios_presentes,517.15
2017.0,-22.81,-43.36,telefonia,46.1
2017.0,-22.81,-43.36,utilidades_domesticas,432.58
2017.0,-22.81,-43.31,brinquedos,72.64
2017.0,-22.81,-43.31,cool_stuff,86.73
2017.0,-22.81,-43.31,ferramentas_jardim,66.64
2017.0,-22.81,-43.31,informatica_acessorios,239.04000000000002
2017.0,-22.81,-43.31,papelaria,39.01
2017.0,-22.81,-43.21,cama_mesa_banho,100.82
2017.0,-22.81,-43.21,ferramentas_jardim,77.57
2017.0,-22.81,-43.21,relogios_presentes,794.18
2017.0,-22.81,-43.18,cama_mesa_banho,235.28
2017.0,-22.81,-43.18,eletronicos,53.09
2017.0,-22.81,-43.18,telefonia,95.82
2017.0,-22.81,-43.05,bebes,147.15
2017.0,-22.81,-43.05,beleza_saude,83.01
2017.0,-22.81,-43.05,cama_mesa_banho,86.15
2017.0,-22.81,-43.05,livros_interesse_geral,84.62
2017.0,-22.81,-43.05,relogios_presentes,941.12
2017.0,-22.81,-42.99,beleza_saude,41.32
2017.0,-22.81,-42.99,brinquedos,32.0
2017.0,-22.81,-42.99,telefonia,114.35
2017.0,-22.81,-42.1,cama_mesa_banho,162.73000000000002
2017.0,-22.81,-42.1,livros_interesse_geral,144.4
2017.0,-22.81,-42.1,perfumaria,297.56
2017.0,-22.8,-47.33,artigos_de_natal,74.65
2017.0,-22.8,-47.33,cama_mesa_banho,109.27
2017.0,-22.8,-47.3,bebes,58.84
2017.0,-22.8,-47.3,consoles_games,31.75
2017.0,-22.8,-47.3,cool_stuff,94.66
2017.0,-22.8,-47.3,moveis_decoracao,29.75
2017.0,-22.8,-47.3,relogios_presentes,197.12
2017.0,-22.8,-46.44,automotivo,245.27
2017.0,-22.8,-46.44,malas_acessorios,302.37
2017.0,-22.8,-46.44,telefonia,60.85
2017.0,-22.8,-46.44,utilidades_domesticas,112.15
2017.0,-22.8,-45.23,esporte_lazer,88.53
2017.0,-22.8,-45.2,cama_mesa_banho,234.36
2017.0,-22.8,-45.2,perfumaria,25.95
2017.0,-22.8,-45.2,relogios_presentes,60.85
2017.0,-22.8,-45.19,brinquedos,721.63
2017.0,-22.8,-45.19,esporte_lazer,247.14
2017.0,-22.8,-45.18,bebes,66.05
2017.0,-22.8,-45.18,cama_mesa_banho,69.73
2017.0,-22.8,-45.18,malas_acessorios,120.37
2017.0,-22.8,-43.65,beleza_saude,34.51
2017.0,-22.8,-43.65,esporte_lazer,146.71
2017.0,-22.8,-43.65,utilidades_domesticas,85.16
2017.0,-22.8,-43.63,beleza_saude,89.77
2017.0,-22.8,-43.63,cama_mesa_banho,87.64
2017.0,-22.8,-43.63,moveis_decoracao,278.06
2017.0,-22.8,-43.59,cama_mesa_banho,127.0
2017.0,-22.8,-43.59,moveis_decoracao,87.9
2017.0,-22.8,-43.59,perfumaria,94.21
2017.0,-22.8,-43.59,relogios_presentes,48.11
2017.0,-22.8,-43.37,bebes,172.52
2017.0,-22.8,-43.37,beleza_saude,139.25
2017.0,-22.8,-43.36,cama_mesa_banho,166.32999999999998
2017.0,-22.8,-43.36,eletronicos,49.1
2017.0,-22.8,-43.36,papelaria,116.94
2017.0,-22.8,-43.36,relogios_presentes,364.99
2017.0,-22.8,-43.36,utilidades_domesticas,137.82
2017.0,-22.8,-43.34,audio,92.87
2017.0,-22.8,-43.34,beleza_saude,104.79
2017.0,-22.8,-43.34,brinquedos,242.72
2017.0,-22.8,-43.34,cama_mesa_banho,451.64
2017.0,-22.8,-43.34,eletronicos,177.68
2017.0,-22.8,-43.34,esporte_lazer,56.92
2017.0,-22.8,-43.34,ferramentas_jardim,824.3899999999999
2017.0,-22.8,-43.34,relogios_presentes,132.57
2017.0,-22.8,-43.34,utilidades_domesticas,322.8
2017.0,-22.8,-43.31,cama_mesa_banho,130.16
2017.0,-22.8,-43.31,eletroportateis,267.79
2017.0,-22.8,-43.31,ferramentas_jardim,310.28
2017.0,-22.8,-43.31,malas_acessorios,202.7
2017.0,-22.8,-43.31,perfumaria,68.17
2017.0,-22.8,-43.29,moveis_decoracao,324.96000000000004
2017.0,-22.8,-43.21,beleza_saude,616.1700000000001
2017.0,-22.8,-43.19,cama_mesa_banho,123.89
2017.0,-22.8,-43.06,bebes,34.0
2017.0,-22.8,-43.06,beleza_saude,285.07
2017.0,-22.8,-43.06,cama_mesa_banho,561.26
2017.0,-22.8,-43.06,ferramentas_jardim,133.28
2017.0,-22.8,-43.06,instrumentos_musicais,601.49
2017.0,-22.8,-43.06,telefonia,192.5
2017.0,-22.8,-43.04,brinquedos,91.86
2017.0,-22.8,-43.04,fashion_bolsas_e_acessorios,64.0
2017.0,-22.8,-43.01,cama_mesa_banho,43.0
2017.0,-22.8,-43.01,cool_stuff,76.66
2017.0,-22.8,-43.01,relogios_presentes,58.1
2017.0,-22.8,-43.01,telefonia,190.4
2017.0,-22.8,-42.89,cool_stuff,105.86
2017.0,-22.79,-48.13,beleza_saude,132.39
2017.0,-22.79,-48.13,cool_stuff,988.92
2017.0,-22.79,-48.13,eletrodomesticos,43.86
2017.0,-22.79,-48.13,fashion_bolsas_e_acessorios,88.16
2017.0,-22.79,-48.13,informatica_acessorios,240.73
2017.0,-22.79,-48.13,relogios_presentes,40.85
2017.0,-22.79,-48.13,utilidades_domesticas,429.29
2017.0,-22.79,-47.28,cama_mesa_banho,664.4
2017.0,-22.79,-47.28,consoles_games,201.66
2017.0,-22.79,-47.28,eletronicos,56.12
2017.0,-22.79,-47.28,informatica_acessorios,117.93
2017.0,-22.79,-47.28,malas_acessorios,99.22
2017.0,-22.79,-47.28,moveis_decoracao,165.0
2017.0,-22.79,-47.28,perfumaria,463.90999999999997
2017.0,-22.79,-47.28,utilidades_domesticas,160.67000000000002
2017.0,-22.79,-47.19,alimentos,29.76
2017.0,-22.79,-47.19,beleza_saude,71.72
2017.0,-22.79,-47.19,cama_mesa_banho,133.76
2017.0,-22.79,-47.19,consoles_games,255.42
2017.0,-22.79,-47.19,cool_stuff,310.2
2017.0,-22.79,-47.19,eletrodomesticos_2,279.27
2017.0,-22.79,-47.19,utilidades_domesticas,62.5
2017.0,-22.79,-47.17,alimentos,173.74
2017.0,-22.79,-47.17,automotivo,2026.54
2017.0,-22.79,-47.17,esporte_lazer,292.16
2017.0,-22.79,-47.17,fashion_bolsas_e_acessorios,28.57
2017.0,-22.79,-47.17,ferramentas_jardim,72.27
2017.0,-22.79,-47.17,informatica_acessorios,187.25
2017.0,-22.79,-47.17,utilidades_domesticas,67.84
2017.0,-22.79,-47.11,cama_mesa_banho,101.14
2017.0,-22.79,-47.07,cama_mesa_banho,358.25
2017.0,-22.79,-47.07,cool_stuff,861.86
2017.0,-22.79,-47.07,esporte_lazer,231.87
2017.0,-22.79,-47.07,moveis_decoracao,290.64
2017.0,-22.79,-45.27,beleza_saude,35.84
2017.0,-22.79,-45.27,relogios_presentes,243.01
2017.0,-22.79,-45.27,utilidades_domesticas,48.27
2017.0,-22.79,-45.23,cama_mesa_banho,26.75
2017.0,-22.79,-45.21,moveis_decoracao,115.02
2017.0,-22.79,-45.19,automotivo,29.22
2017.0,-22.79,-45.19,consoles_games,31.75
2017.0,-22.79,-45.19,papelaria,60.64
2017.0,-22.79,-43.58,eletronicos,489.85
2017.0,-22.79,-43.43,brinquedos,52.1
2017.0,-22.79,-43.43,cama_mesa_banho,284.38
2017.0,-22.79,-43.43,cool_stuff,277.61
2017.0,-22.79,-43.43,eletroportateis,674.87
2017.0,-22.79,-43.43,papelaria,74.16
2017.0,-22.79,-43.43,relogios_presentes,196.01
2017.0,-22.79,-43.43,telefonia,449.83
2017.0,-22.79,-43.43,utilidades_domesticas,194.91
2017.0,-22.79,-43.42,beleza_saude,152.72
2017.0,-22.79,-43.42,cama_mesa_banho,165.03
2017.0,-22.79,-43.42,consoles_games,35.0
2017.0,-22.79,-43.42,moveis_escritorio,150.67
2017.0,-22.79,-43.42,perfumaria,71.14
2017.0,-22.79,-43.42,pet_shop,105.29
2017.0,-22.79,-43.41,cama_mesa_banho,97.19999999999999
2017.0,-22.79,-43.41,informatica_acessorios,588.13
2017.0,-22.79,-43.41,utilidades_domesticas,29.51
2017.0,-22.79,-43.4,consoles_games,84.05
2017.0,-22.79,-43.4,ferramentas_jardim,29.42
2017.0,-22.79,-43.4,instrumentos_musicais,56.69
2017.0,-22.79,-43.38,informatica_acessorios,190.37
2017.0,-22.79,-43.37,beleza_saude,424.53
2017.0,-22.79,-43.37,cama_mesa_banho,158.88
2017.0,-22.79,-43.37,consoles_games,100.91
2017.0,-22.79,-43.37,ferramentas_jardim,605.85
2017.0,-22.79,-43.37,moveis_decoracao,158.88
2017.0,-22.79,-43.37,moveis_escritorio,135.0
2017.0,-22.79,-43.37,papelaria,116.94
2017.0,-22.79,-43.37,telefonia,43.0
2017.0,-22.79,-43.34,cama_mesa_banho,55.09
2017.0,-22.79,-43.34,relogios_presentes,204.07
2017.0,-22.79,-43.32,relogios_presentes,323.66
2017.0,-22.79,-43.31,cool_stuff,107.87
2017.0,-22.79,-43.3,bebes,44.42
2017.0,-22.79,-43.3,beleza_saude,75.17
2017.0,-22.79,-43.3,cama_mesa_banho,210.56
2017.0,-22.79,-43.3,consoles_games,39.6
2017.0,-22.79,-43.3,eletronicos,86.83
2017.0,-22.79,-43.3,fashion_bolsas_e_acessorios,63.52
2017.0,-22.79,-43.3,ferramentas_jardim,262.22
2017.0,-22.79,-43.3,informatica_acessorios,244.32999999999998
2017.0,-22.79,-43.3,moveis_sala,95.3
2017.0,-22.79,-43.3,telefonia,38.42
2017.0,-22.79,-43.3,utilidades_domesticas,194.17
2017.0,-22.79,-43.17,automotivo,55.0
2017.0,-22.79,-43.17,beleza_saude,124.74000000000001
2017.0,-22.79,-43.17,cama_mesa_banho,169.23
2017.0,-22.79,-43.17,esporte_lazer,173.23
2017.0,-22.79,-43.17,informatica_acessorios,27.98
2017.0,-22.79,-43.17,moveis_decoracao,516.9200000000001
2017.0,-22.79,-43.05,cama_mesa_banho,345.12000000000006
2017.0,-22.79,-43.05,cool_stuff,116.94
2017.0,-22.79,-43.05,esporte_lazer,102.69
2017.0,-22.79,-43.05,moveis_escritorio,248.34
2017.0,-22.79,-43.05,relogios_presentes,1323.3
2017.0,-22.79,-43.05,utilidades_domesticas,118.94999999999999
2017.0,-22.79,-43.04,bebes,66.91
2017.0,-22.79,-43.04,brinquedos,451.04
2017.0,-22.79,-43.04,cama_mesa_banho,158.71
2017.0,-22.79,-43.04,consoles_games,88.72
2017.0,-22.79,-43.04,eletrodomesticos,50.5
2017.0,-22.79,-43.04,fashion_bolsas_e_acessorios,84.14
2017.0,-22.79,-43.04,instrumentos_musicais,55.01
2017.0,-22.79,-43.04,malas_acessorios,574.51
2017.0,-22.79,-43.04,perfumaria,79.63
2017.0,-22.79,-43.04,pet_shop,31.0
2017.0,-22.79,-43.04,relogios_presentes,153.72
2017.0,-22.79,-43.02,beleza_saude,341.02
2017.0,-22.79,-43.02,cool_stuff,105.87
2017.0,-22.79,-43.02,ferramentas_jardim,77.57
2017.0,-22.79,-43.0,cama_mesa_banho,306.64
2017.0,-22.79,-43.0,ferramentas_jardim,77.57000000000001
2017.0,-22.79,-43.0,relogios_presentes,184.84
2017.0,-22.79,-43.0,utilidades_domesticas,50.53
2017.0,-22.79,-42.98,informatica_acessorios,83.23
2017.0,-22.79,-42.95,telefonia,63.18
2017.0,-22.79,-42.95,telefonia_fixa,63.18
2017.0,-22.79,-42.82,climatizacao,195.02
2017.0,-22.79,-42.82,relogios_presentes,45.49
2017.0,-22.78,-50.22,bebes,196.53000000000003
2017.0,-22.78,-50.22,cool_stuff,217.64
2017.0,-22.78,-50.22,moveis_sala,511.92
2017.0,-22.78,-49.93,beleza_saude,2938.17
2017.0,-22.78,-49.93,cama_mesa_banho,58.59
2017.0,-22.78,-48.4,cama_mesa_banho,106.16
2017.0,-22.78,-47.6,bebes,62.23
2017.0,-22.78,-47.6,cama_mesa_banho,198.04000000000002
2017.0,-22.78,-47.6,casa_conforto_2,71.71
2017.0,-22.78,-47.6,moveis_decoracao,102.92
2017.0,-22.78,-47.6,utilidades_domesticas,403.23
2017.0,-22.78,-47.29,bebes,403.27
2017.0,-22.78,-47.29,cama_mesa_banho,202.34
2017.0,-22.78,-47.29,moveis_decoracao,36.64
2017.0,-22.78,-47.29,telefonia,58.27
2017.0,-22.78,-47.29,utilidades_domesticas,73.03
2017.0,-22.78,-46.6,cama_mesa_banho,97.8
2017.0,-22.78,-46.6,esporte_lazer,155.6
2017.0,-22.78,-46.6,ferramentas_jardim,36.96
2017.0,-22.78,-46.6,relogios_presentes,612.38
2017.0,-22.78,-46.6,telefonia_fixa,40.77
2017.0,-22.78,-45.15,esporte_lazer,83.0
2017.0,-22.78,-43.41,fashion_bolsas_e_acessorios,91.07
2017.0,-22.78,-43.4,cama_mesa_banho,107.78
2017.0,-22.78,-43.4,ferramentas_jardim,131.02
2017.0,-22.78,-43.4,moveis_decoracao,118.17
2017.0,-22.78,-43.4,perfumaria,117.15
2017.0,-22.78,-43.4,telefonia,149.99
2017.0,-22.78,-43.39,utilidades_domesticas,109.77
2017.0,-22.78,-43.36,beleza_saude,75.65
2017.0,-22.78,-43.36,moveis_decoracao,55.1
2017.0,-22.78,-43.35,automotivo,64.51
2017.0,-22.78,-43.35,beleza_saude,842.84
2017.0,-22.78,-43.35,brinquedos,284.71
2017.0,-22.78,-43.35,cama_mesa_banho,388.28
2017.0,-22.78,-43.35,ferramentas_jardim,328.76
2017.0,-22.78,-43.35,pet_shop,154.42
2017.0,-22.78,-43.35,relogios_presentes,173.85
2017.0,-22.78,-43.34,automotivo,65.1
2017.0,-22.78,-43.34,cama_mesa_banho,208.24
2017.0,-22.78,-43.34,construcao_ferramentas_construcao,406.48
2017.0,-22.78,-43.34,ferramentas_jardim,47.84
2017.0,-22.78,-43.34,informatica_acessorios,190.37
2017.0,-22.78,-43.34,papelaria,30.09
2017.0,-22.78,-43.34,relogios_presentes,35.0
2017.0,-22.78,-43.31,cama_mesa_banho,150.89
2017.0,-22.78,-43.31,cool_stuff,147.64
2017.0,-22.78,-43.31,malas_acessorios,139.36
2017.0,-22.78,-43.31,utilidades_domesticas,130.16
2017.0,-22.78,-43.06,consoles_games,35.0
2017.0,-22.78,-43.04,esporte_lazer,206.19
2017.0,-22.78,-43.04,informatica_acessorios,257.78999999999996
2017.0,-22.78,-43.04,malas_acessorios,67.02
2017.0,-22.78,-43.04,perfumaria,46.53
2017.0,-22.78,-43.04,relogios_presentes,185.94
2017.0,-22.78,-43.04,telefonia,348.8
2017.0,-22.78,-43.02,artigos_de_festas,84.63
2017.0,-22.78,-43.02,audio,103.37
2017.0,-22.78,-43.02,brinquedos,353.41
2017.0,-22.78,-43.02,esporte_lazer,1186.6299999999999
2017.0,-22.78,-43.02,ferramentas_jardim,135.44
2017.0,-22.77,-47.58,moveis_decoracao,3121.56
2017.0,-22.77,-47.41,moveis_decoracao,86.15
2017.0,-22.77,-47.41,papelaria,187.51
2017.0,-22.77,-47.39,beleza_saude,193.71
2017.0,-22.77,-47.39,cama_mesa_banho,106.16
2017.0,-22.77,-47.39,eletronicos,20.68
2017.0,-22.77,-47.39,fashion_roupa_masculina,81.89
2017.0,-22.77,-47.39,papelaria,247.75
2017.0,-22.77,-47.39,pcs,1351.51
2017.0,-22.77,-47.39,telefonia,55.0
2017.0,-22.77,-47.31,automotivo,419.04
2017.0,-22.77,-47.31,beleza_saude,30.95
2017.0,-22.77,-47.31,eletroportateis,27.14
2017.0,-22.77,-47.31,malas_acessorios,166.11
2017.0,-22.77,-47.31,moveis_decoracao,31.0
2017.0,-22.77,-47.31,telefonia,36.85
2017.0,-22.77,-47.15,automotivo,322.12
2017.0,-22.77,-47.15,beleza_saude,72.68
2017.0,-22.77,-47.15,brinquedos,39.63
2017.0,-22.77,-47.15,esporte_lazer,48.15
2017.0,-22.77,-47.15,informatica_acessorios,253.36
2017.0,-22.77,-47.15,moveis_escritorio,179.78
2017.0,-22.77,-47.15,perfumaria,161.26
2017.0,-22.77,-47.15,utilidades_domesticas,585.19
2017.0,-22.77,-46.22,brinquedos,140.22
2017.0,-22.77,-46.22,cama_mesa_banho,1518.6399999999999
2017.0,-22.77,-46.22,fashion_bolsas_e_acessorios,165.53
2017.0,-22.77,-46.22,malas_acessorios,147.07
2017.0,-22.77,-46.22,moveis_decoracao,66.01
2017.0,-22.77,-46.22,perfumaria,42.1
2017.0,-22.77,-46.22,relogios_presentes,161.77
2017.0,-22.77,-45.2,beleza_saude,349.43
2017.0,-22.77,-45.2,brinquedos,156.91
2017.0,-22.77,-45.2,cama_mesa_banho,84.59
2017.0,-22.77,-45.2,fashion_bolsas_e_acessorios,111.3
2017.0,-22.77,-45.2,moveis_decoracao,433.27
2017.0,-22.77,-45.2,perfumaria,25.84
2017.0,-22.77,-45.2,telefonia_fixa,30.95
2017.0,-22.77,-45.19,moveis_decoracao,93.7
2017.0,-22.77,-43.53,telefonia,152.48
2017.0,-22.77,-43.52,beleza_saude,79.19
2017.0,-22.77,-43.52,eletroportateis,911.65
2017.0,-22.77,-43.52,esporte_lazer,203.9
2017.0,-22.77,-43.52,informatica_acessorios,42.0
2017.0,-22.77,-43.52,market_place,47.09
2017.0,-22.77,-43.52,perfumaria,39.09
2017.0,-22.77,-43.44,ferramentas_jardim,117.17
2017.0,-22.77,-43.43,bebes,96.9
2017.0,-22.77,-43.43,beleza_saude,148.06
2017.0,-22.77,-43.43,cool_stuff,65.05
2017.0,-22.77,-43.43,fashion_bolsas_e_acessorios,54.0
2017.0,-22.77,-43.43,informatica_acessorios,229.63
2017.0,-22.77,-43.43,moveis_decoracao,49.59
2017.0,-22.77,-43.43,perfumaria,28.09
2017.0,-22.77,-43.42,automotivo,75.16
2017.0,-22.77,-43.42,cama_mesa_banho,200.55
2017.0,-22.77,-43.42,cool_stuff,147.74
2017.0,-22.77,-43.42,eletronicos,42.69
2017.0,-22.77,-43.42,ferramentas_jardim,77.57
2017.0,-22.77,-43.42,informatica_acessorios,49.52
2017.0,-22.77,-43.42,moveis_decoracao,230.0
2017.0,-22.77,-43.42,pet_shop,95.01
2017.0,-22.77,-43.42,relogios_presentes,117.77
2017.0,-22.77,-43.42,telefonia,87.61
2017.0,-22.77,-43.4,esporte_lazer,60.0
2017.0,-22.77,-43.4,ferramentas_jardim,463.44
2017.0,-22.77,-43.4,moveis_decoracao,87.55
2017.0,-22.77,-43.4,perfumaria,367.9
2017.0,-22.77,-43.38,climatizacao,215.15
2017.0,-22.77,-43.38,fashion_bolsas_e_acessorios,318.62
2017.0,-22.77,-43.38,relogios_presentes,185.84
2017.0,-22.77,-43.38,utilidades_domesticas,194.91
2017.0,-22.77,-43.37,beleza_saude,52.59
2017.0,-22.77,-43.37,ferramentas_jardim,225.71
2017.0,-22.77,-43.33,brinquedos,159.41
2017.0,-22.77,-43.33,cama_mesa_banho,40.0
2017.0,-22.77,-43.33,climatizacao,257.92
2017.0,-22.77,-43.33,informatica_acessorios,617.77
2017.0,-22.77,-43.33,perfumaria,117.15
2017.0,-22.77,-43.31,automotivo,220.71
2017.0,-22.77,-43.31,informatica_acessorios,373.2
2017.0,-22.77,-43.31,telefonia,29.42
2017.0,-22.77,-43.3,cama_mesa_banho,70.64
2017.0,-22.77,-43.3,climatizacao,264.88
2017.0,-22.77,-43.3,moveis_decoracao,68.03
2017.0,-22.77,-43.29,brinquedos,319.38
2017.0,-22.77,-43.29,cama_mesa_banho,64.46
2017.0,-22.77,-43.29,ferramentas_jardim,57.9
2017.0,-22.77,-43.29,moveis_decoracao,58.98
2017.0,-22.77,-43.01,cama_mesa_banho,111.02000000000001
2017.0,-22.77,-43.01,ferramentas_jardim,310.28
2017.0,-22.77,-42.91,esporte_lazer,175.22
2017.0,-22.77,-42.91,fashion_calcados,45.95
2017.0,-22.77,-42.91,relogios_presentes,87.98
2017.0,-22.77,-42.91,tablets_impressao_imagem,113.86
2017.0,-22.77,-42.9,bebes,154.29
2017.0,-22.77,-42.9,cama_mesa_banho,315.52
2017.0,-22.77,-42.9,perfumaria,183.93
2017.0,-22.77,-42.9,utilidades_domesticas,76.57
2017.0,-22.76,-52.99,livros_interesse_geral,67.3
2017.0,-22.76,-51.66,informatica_acessorios,105.28
2017.0,-22.76,-47.62,audio,91.07
2017.0,-22.76,-47.62,cama_mesa_banho,107.27
2017.0,-22.76,-47.62,eletronicos,32.38
2017.0,-22.76,-47.62,esporte_lazer,153.22
2017.0,-22.76,-47.62,ferramentas_jardim,27.86
2017.0,-22.76,-47.62,informatica_acessorios,350.59
2017.0,-22.76,-47.62,moveis_cozinha_area_de_servico_jantar_e_jardim,80.85
2017.0,-22.76,-47.62,relogios_presentes,246.44
2017.0,-22.76,-47.62,utilidades_domesticas,369.71
2017.0,-22.76,-47.42,beleza_saude,162.04
2017.0,-22.76,-47.42,construcao_ferramentas_seguranca,212.8
2017.0,-22.76,-47.42,cool_stuff,51.75
2017.0,-22.76,-47.42,esporte_lazer,216.52
2017.0,-22.76,-47.42,informatica_acessorios,1113.59
2017.0,-22.76,-47.42,moveis_decoracao,90.89
2017.0,-22.76,-47.42,relogios_presentes,249.16
2017.0,-22.76,-47.42,utilidades_domesticas,451.03
2017.0,-22.76,-47.37,bebes,202.5
2017.0,-22.76,-47.37,esporte_lazer,200.20999999999998
2017.0,-22.76,-47.37,ferramentas_jardim,128.0
2017.0,-22.76,-47.37,telefonia,29.77
2017.0,-22.76,-47.27,bebes,208.88
2017.0,-22.76,-47.27,cama_mesa_banho,190.65
2017.0,-22.76,-47.27,eletrodomesticos,45.38
2017.0,-22.76,-47.27,ferramentas_jardim,134.06
2017.0,-22.76,-47.27,moveis_decoracao,76.62
2017.0,-22.76,-47.27,moveis_sala,3199.5
2017.0,-22.76,-47.27,perfumaria,144.58
2017.0,-22.76,-47.27,telefonia_fixa,56.03
2017.0,-22.76,-47.27,utilidades_domesticas,86.64
2017.0,-22.76,-47.25,automotivo,77.03
2017.0,-22.76,-47.25,bebes,195.0
2017.0,-22.76,-47.25,beleza_saude,97.87
2017.0,-22.76,-47.25,brinquedos,86.64
2017.0,-22.76,-47.25,cool_stuff,111.89
2017.0,-22.76,-47.25,malas_acessorios,98.22
2017.0,-22.76,-47.25,perfumaria,475.09
2017.0,-22.76,-47.23,brinquedos,158.13
2017.0,-22.76,-47.23,eletronicos,339.48
2017.0,-22.76,-47.23,esporte_lazer,179.9
2017.0,-22.76,-47.23,fashion_roupa_masculina,284.16
2017.0,-22.76,-47.23,moveis_decoracao,371.8
2017.0,-22.76,-47.02,brinquedos,416.3
2017.0,-22.76,-47.02,esporte_lazer,488.49
2017.0,-22.76,-47.02,informatica_acessorios,42.77
2017.0,-22.76,-47.02,moveis_decoracao,581.83
2017.0,-22.76,-47.02,relogios_presentes,32.59
2017.0,-22.76,-47.02,telefonia,62.540000000000006
2017.0,-22.76,-47.02,utilidades_domesticas,57.34
2017.0,-22.76,-45.76,perfumaria,125.42
2017.0,-22.76,-43.55,eletronicos,65.63
2017.0,-22.76,-43.51,cama_mesa_banho,357.29
2017.0,-22.76,-43.51,cool_stuff,251.09
