year,geolocation_lat,geolocation_lng,product_category_name,payment_value
2017.0,-23.56,-46.64,ferramentas_jardim,4301.8099999999995
2017.0,-23.56,-46.64,industria_comercio_e_negocios,116.13
2017.0,-23.56,-46.64,informatica_acessorios,23659.369999999988
2017.0,-23.56,-46.64,instrumentos_musicais,709.98
2017.0,-23.56,-46.64,la_cuisine,213.06
2017.0,-23.56,-46.64,livros_interesse_geral,251.46000000000004
2017.0,-23.56,-46.64,livros_tecnicos,322.99
2017.0,-23.56,-46.64,malas_acessorios,4962.09
2017.0,-23.56,-46.64,market_place,320.08
2017.0,-23.56,-46.64,moveis_cozinha_area_de_servico_jantar_e_jardim,673.8299999999999
2017.0,-23.56,-46.64,moveis_decoracao,16291.389999999992
2017.0,-23.56,-46.64,moveis_escritorio,5267.810000000001
2017.0,-23.56,-46.64,moveis_sala,4043.94
2017.0,-23.56,-46.64,papelaria,2694.17
2017.0,-23.56,-46.64,pcs,4073.83
2017.0,-23.56,-46.64,perfumaria,12353.649999999998
2017.0,-23.56,-46.64,pet_shop,1409.37
2017.0,-23.56,-46.64,relogios_presentes,10782.560000000001
2017.0,-23.56,-46.64,sinalizacao_e_seguranca,486.5
2017.0,-23.56,-46.64,tablets_impressao_imagem,189.47
2017.0,-23.56,-46.64,telefonia,5077.970000000002
2017.0,-23.56,-46.64,telefonia_fixa,150.99
2017.0,-23.56,-46.64,utilidades_domesticas,10814.690000000006
2017.0,-23.56,-46.63,alimentos,221.48999999999998
2017.0,-23.56,-46.63,alimentos_bebidas,289.78000000000003
2017.0,-23.56,-46.63,artigos_de_natal,74.05
2017.0,-23.56,-46.63,automotivo,2747.55
2017.0,-23.56,-46.63,bebes,2021.4800000000002
2017.0,-23.56,-46.63,beleza_saude,11740.8
2017.0,-23.56,-46.63,brinquedos,7125.59
2017.0,-23.56,-46.63,cama_mesa_banho,19254.74000000001
2017.0,-23.56,-46.63,casa_conforto,2016.75
2017.0,-23.56,-46.63,casa_conforto_2,28.0
2017.0,-23.56,-46.63,casa_construcao,142.24
2017.0,-23.56,-46.63,climatizacao,211.51
2017.0,-23.56,-46.63,consoles_games,3129.5399999999995
2017.0,-23.56,-46.63,construcao_ferramentas_construcao,387.23
2017.0,-23.56,-46.63,cool_stuff,8520.319999999998
2017.0,-23.56,-46.63,eletrodomesticos,775.7500000000001
2017.0,-23.56,-46.63,eletrodomesticos_2,1051.6399999999999
2017.0,-23.56,-46.63,eletronicos,714.3300000000002
2017.0,-23.56,-46.63,eletroportateis,1287.64
2017.0,-23.56,-46.63,esporte_lazer,10823.890000000001
2017.0,-23.56,-46.63,fashion_bolsas_e_acessorios,1514.86
2017.0,-23.56,-46.63,fashion_calcados,516.14
2017.0,-23.56,-46.63,fashion_roupa_masculina,304.32
2017.0,-23.56,-46.63,ferramentas_jardim,8833.319999999996
2017.0,-23.56,-46.63,informatica_acessorios,4474.84
2017.0,-23.56,-46.63,instrumentos_musicais,1063.49
2017.0,-23.56,-46.63,livros_interesse_geral,170.36
2017.0,-23.56,-46.63,malas_acessorios,2523.01
2017.0,-23.56,-46.63,market_place,314.87
2017.0,-23.56,-46.63,moveis_colchao_e_estofado,482.69
2017.0,-23.56,-46.63,moveis_cozinha_area_de_servico_jantar_e_jardim,320.71
2017.0,-23.56,-46.63,moveis_decoracao,8792.499999999998
2017.0,-23.56,-46.63,moveis_escritorio,11365.029999999997
2017.0,-23.56,-46.63,moveis_sala,1136.6599999999999
2017.0,-23.56,-46.63,musica,350.54
2017.0,-23.56,-46.63,papelaria,1881.0900000000001
2017.0,-23.56,-46.63,pcs,1479.51
2017.0,-23.56,-46.63,perfumaria,4239.330000000001
2017.0,-23.56,-46.63,pet_shop,2577.6299999999997
2017.0,-23.56,-46.63,relogios_presentes,6795.49
2017.0,-23.56,-46.63,sinalizacao_e_seguranca,747.8
2017.0,-23.56,-46.63,telefonia,2771.539999999999
2017.0,-23.56,-46.63,utilidades_domesticas,5030.210000000002
2017.0,-23.56,-46.62,artes,76.79
2017.0,-23.56,-46.62,artigos_de_natal,24.42
2017.0,-23.56,-46.62,audio,30.0
2017.0,-23.56,-46.62,automotivo,2464.29
2017.0,-23.56,-46.62,bebes,2340.41
2017.0,-23.56,-46.62,beleza_saude,4952.61
2017.0,-23.56,-46.62,brinquedos,3243.52
2017.0,-23.56,-46.62,cama_mesa_banho,5642.1
2017.0,-23.56,-46.62,casa_conforto,215.56
2017.0,-23.56,-46.62,consoles_games,470.14
2017.0,-23.56,-46.62,construcao_ferramentas_construcao,71.04
2017.0,-23.56,-46.62,construcao_ferramentas_ferramentas,36.78
2017.0,-23.56,-46.62,construcao_ferramentas_jardim,847.8800000000001
2017.0,-23.56,-46.62,cool_stuff,5140.72
2017.0,-23.56,-46.62,eletrodomesticos,228.77999999999997
2017.0,-23.56,-46.62,eletronicos,422.48
2017.0,-23.56,-46.62,eletroportateis,36.7
2017.0,-23.56,-46.62,esporte_lazer,7372.149999999999
2017.0,-23.56,-46.62,fashion_bolsas_e_acessorios,859.43
2017.0,-23.56,-46.62,fashion_roupa_masculina,82.19
2017.0,-23.56,-46.62,fashion_underwear_e_moda_praia,125.52
2017.0,-23.56,-46.62,ferramentas_jardim,2580.7000000000003
2017.0,-23.56,-46.62,informatica_acessorios,2251.4599999999996
2017.0,-23.56,-46.62,instrumentos_musicais,1106.0300000000002
2017.0,-23.56,-46.62,livros_interesse_geral,72.98
2017.0,-23.56,-46.62,malas_acessorios,198.51999999999998
2017.0,-23.56,-46.62,market_place,23.01
2017.0,-23.56,-46.62,moveis_cozinha_area_de_servico_jantar_e_jardim,980.69
2017.0,-23.56,-46.62,moveis_decoracao,2212.38
2017.0,-23.56,-46.62,moveis_escritorio,1196.14
2017.0,-23.56,-46.62,moveis_quarto,108.98
2017.0,-23.56,-46.62,moveis_sala,999.58
2017.0,-23.56,-46.62,papelaria,1304.9299999999998
2017.0,-23.56,-46.62,perfumaria,1575.7900000000002
2017.0,-23.56,-46.62,pet_shop,1258.2699999999998
2017.0,-23.56,-46.62,relogios_presentes,4505.69
2017.0,-23.56,-46.62,tablets_impressao_imagem,1037.3
2017.0,-23.56,-46.62,telefonia,741.0600000000002
2017.0,-23.56,-46.62,utilidades_domesticas,1735.7199999999998
2017.0,-23.56,-46.61,automotivo,980.7900000000001
2017.0,-23.56,-46.61,brinquedos,336.2
2017.0,-23.56,-46.61,cama_mesa_banho,399.15
2017.0,-23.56,-46.61,casa_conforto,217.0
2017.0,-23.56,-46.61,climatizacao,111.37
2017.0,-23.56,-46.61,esporte_lazer,54.0
2017.0,-23.56,-46.61,informatica_acessorios,333.67
2017.0,-23.56,-46.61,market_place,157.45
2017.0,-23.56,-46.61,moveis_decoracao,232.64
2017.0,-23.56,-46.61,papelaria,67.82
2017.0,-23.56,-46.61,perfumaria,350.4
2017.0,-23.56,-46.61,relogios_presentes,43.1
2017.0,-23.56,-46.61,telefonia,34.0
2017.0,-23.56,-46.47,beleza_saude,101.34
2017.0,-23.56,-46.47,cama_mesa_banho,195.0
2017.0,-23.56,-46.47,cool_stuff,250.47
2017.0,-23.56,-46.47,eletronicos,92.13
2017.0,-23.56,-46.47,esporte_lazer,82.12
2017.0,-23.56,-46.47,ferramentas_jardim,477.45
2017.0,-23.56,-46.47,perfumaria,101.28
2017.0,-23.56,-46.42,beleza_saude,34.09
2017.0,-23.55,-46.69,alimentos,132.17
2017.0,-23.55,-46.69,alimentos_bebidas,41.81
2017.0,-23.55,-46.69,automotivo,148.57
2017.0,-23.55,-46.69,bebes,87.71
2017.0,-23.55,-46.69,beleza_saude,430.99
2017.0,-23.55,-46.69,brinquedos,756.27
2017.0,-23.55,-46.69,cama_mesa_banho,1369.12
2017.0,-23.55,-46.69,casa_conforto,618.26
2017.0,-23.55,-46.69,climatizacao,2013.75
2017.0,-23.55,-46.69,consoles_games,207.82999999999998
2017.0,-23.55,-46.69,eletrodomesticos,258.99
2017.0,-23.55,-46.69,esporte_lazer,910.8699999999999
2017.0,-23.55,-46.69,fashion_bolsas_e_acessorios,43.54
2017.0,-23.55,-46.69,fashion_underwear_e_moda_praia,95.22
2017.0,-23.55,-46.69,ferramentas_jardim,278.18
2017.0,-23.55,-46.69,informatica_acessorios,44.71
2017.0,-23.55,-46.69,malas_acessorios,75.35
2017.0,-23.55,-46.69,moveis_cozinha_area_de_servico_jantar_e_jardim,26.28
2017.0,-23.55,-46.69,moveis_decoracao,1041.8400000000001
2017.0,-23.55,-46.69,moveis_escritorio,406.8
2017.0,-23.55,-46.69,perfumaria,65.71
2017.0,-23.55,-46.69,relogios_presentes,242.1
2017.0,-23.55,-46.69,tablets_impressao_imagem,79.17
2017.0,-23.55,-46.69,telefonia,165.87
2017.0,-23.55,-46.69,utilidades_domesticas,1282.8400000000001
2017.0,-23.55,-46.68,alimentos,129.68
2017.0,-23.55,-46.68,automotivo,207.85999999999999
2017.0,-23.55,-46.68,bebes,62.0
2017.0,-23.55,-46.68,beleza_saude,2202.8500000000004
2017.0,-23.55,-46.68,brinquedos,87.71
2017.0,-23.55,-46.68,cama_mesa_banho,3546.0200000000004
2017.0,-23.55,-46.68,casa_conforto,336.0
2017.0,-23.55,-46.68,cds_dvds_musicais,54.94
2017.0,-23.55,-46.68,consoles_games,291.26
2017.0,-23.55,-46.68,cool_stuff,638.44
2017.0,-23.55,-46.68,eletronicos,266.72
2017.0,-23.55,-46.68,esporte_lazer,345.83
2017.0,-23.55,-46.68,fashion_bolsas_e_acessorios,368.21000000000004
2017.0,-23.55,-46.68,fashion_roupa_feminina,69.25999999999999
2017.0,-23.55,-46.68,fashion_roupa_masculina,56.0
2017.0,-23.55,-46.68,fashion_underwear_e_moda_praia,61.75
2017.0,-23.55,-46.68,ferramentas_jardim,237.24
2017.0,-23.55,-46.68,informatica_acessorios,357.06
2017.0,-23.55,-46.68,malas_acessorios,693.28
2017.0,-23.55,-46.68,moveis_decoracao,608.62
2017.0,-23.55,-46.68,moveis_escritorio,4925.46
2017.0,-23.55,-46.68,moveis_quarto,236.58
2017.0,-23.55,-46.68,moveis_sala,306.59000000000003
2017.0,-23.55,-46.68,perfumaria,1160.67
2017.0,-23.55,-46.68,relogios_presentes,112.74000000000001
2017.0,-23.55,-46.68,tablets_impressao_imagem,108.44
2017.0,-23.55,-46.68,telefonia,47.42
2017.0,-23.55,-46.68,utilidades_domesticas,491.78999999999996
2017.0,-23.55,-46.67,agro_industria_e_comercio,420.28
2017.0,-23.55,-46.67,alimentos,132.17
2017.0,-23.55,-46.67,automotivo,818.11
2017.0,-23.55,-46.67,bebes,281.18
2017.0,-23.55,-46.67,beleza_saude,638.5400000000001
2017.0,-23.55,-46.67,brinquedos,1297.5599999999997
2017.0,-23.55,-46.67,cama_mesa_banho,5539.969999999999
2017.0,-23.55,-46.67,consoles_games,279.26
2017.0,-23.55,-46.67,cool_stuff,459.89
2017.0,-23.55,-46.67,eletrodomesticos,47.24
2017.0,-23.55,-46.67,eletrodomesticos_2,160.65
2017.0,-23.55,-46.67,eletronicos,245.8
2017.0,-23.55,-46.67,eletroportateis,84.46000000000001
2017.0,-23.55,-46.67,esporte_lazer,1440.0699999999997
2017.0,-23.55,-46.67,fashion_bolsas_e_acessorios,1146.28
2017.0,-23.55,-46.67,fashion_calcados,94.0
2017.0,-23.55,-46.67,fashion_roupa_masculina,72.66
2017.0,-23.55,-46.67,fashion_underwear_e_moda_praia,54.72
2017.0,-23.55,-46.67,ferramentas_jardim,1519.54
2017.0,-23.55,-46.67,informatica_acessorios,963.59
2017.0,-23.55,-46.67,instrumentos_musicais,1235.76
2017.0,-23.55,-46.67,livros_interesse_geral,53.620000000000005
2017.0,-23.55,-46.67,malas_acessorios,370.42
2017.0,-23.55,-46.67,market_place,833.4799999999999
2017.0,-23.55,-46.67,moveis_decoracao,2526.55
2017.0,-23.55,-46.67,moveis_escritorio,138.49
2017.0,-23.55,-46.67,papelaria,112.71
2017.0,-23.55,-46.67,perfumaria,1092.3400000000001
2017.0,-23.55,-46.67,pet_shop,727.51
2017.0,-23.55,-46.67,relogios_presentes,830.3599999999999
2017.0,-23.55,-46.67,telefonia,372.96999999999997
2017.0,-23.55,-46.67,utilidades_domesticas,480.9799999999999
2017.0,-23.55,-46.66,alimentos,196.17000000000002
2017.0,-23.55,-46.66,alimentos_bebidas,308.68
2017.0,-23.55,-46.66,artes,126.53
2017.0,-23.55,-46.66,audio,385.91999999999996
2017.0,-23.55,-46.66,automotivo,8348.230000000001
2017.0,-23.55,-46.66,bebes,5428.1900000000005
2017.0,-23.55,-46.66,bebidas,79.19
2017.0,-23.55,-46.66,beleza_saude,9299.210000000003
2017.0,-23.55,-46.66,brinquedos,9661.570000000002
2017.0,-23.55,-46.66,cama_mesa_banho,37807.57000000001
2017.0,-23.55,-46.66,casa_conforto,670.65
2017.0,-23.55,-46.66,casa_conforto_2,374.97
2017.0,-23.55,-46.66,casa_construcao,476.1
2017.0,-23.55,-46.66,climatizacao,2198.52
2017.0,-23.55,-46.66,consoles_games,3975.7999999999993
2017.0,-23.55,-46.66,construcao_ferramentas_construcao,132.02
2017.0,-23.55,-46.66,construcao_ferramentas_ferramentas,754.59
2017.0,-23.55,-46.66,cool_stuff,7367.92
2017.0,-23.55,-46.66,eletrodomesticos,687.95
2017.0,-23.55,-46.66,eletrodomesticos_2,160.65
2017.0,-23.55,-46.66,eletronicos,1206.9999999999998
2017.0,-23.55,-46.66,eletroportateis,3712.8200000000006
2017.0,-23.55,-46.66,esporte_lazer,15040.260000000004
2017.0,-23.55,-46.66,fashion_bolsas_e_acessorios,1701.9499999999998
2017.0,-23.55,-46.66,fashion_calcados,299.44000000000005
2017.0,-23.55,-46.66,fashion_roupa_feminina,278.73
2017.0,-23.55,-46.66,fashion_roupa_masculina,442.54
2017.0,-23.55,-46.66,fashion_underwear_e_moda_praia,252.16
2017.0,-23.55,-46.66,ferramentas_jardim,9682.44
2017.0,-23.55,-46.66,informatica_acessorios,10259.9
2017.0,-23.55,-46.66,instrumentos_musicais,1635.75
2017.0,-23.55,-46.66,livros_interesse_geral,871.4299999999998
2017.0,-23.55,-46.66,malas_acessorios,2130.0200000000004
2017.0,-23.55,-46.66,market_place,445.45
2017.0,-23.55,-46.66,moveis_cozinha_area_de_servico_jantar_e_jardim,599.3399999999999
2017.0,-23.55,-46.66,moveis_decoracao,16371.660000000003
2017.0,-23.55,-46.66,moveis_escritorio,6664.369999999999
2017.0,-23.55,-46.66,moveis_quarto,495.5
2017.0,-23.55,-46.66,moveis_sala,1712.4899999999998
2017.0,-23.55,-46.66,papelaria,2553.74
2017.0,-23.55,-46.66,pcs,4293.27
2017.0,-23.55,-46.66,perfumaria,5355.490000000001
2017.0,-23.55,-46.66,pet_shop,1147.27
2017.0,-23.55,-46.66,relogios_presentes,8476.53
2017.0,-23.55,-46.66,tablets_impressao_imagem,518.86
2017.0,-23.55,-46.66,telefonia,3779.9099999999994
2017.0,-23.55,-46.66,telefonia_fixa,153.68
2017.0,-23.55,-46.66,utilidades_domesticas,6755.3200000000015
2017.0,-23.55,-46.65,agro_industria_e_comercio,2980.65
2017.0,-23.55,-46.65,alimentos,1156.23
2017.0,-23.55,-46.65,alimentos_bebidas,236.65
2017.0,-23.55,-46.65,audio,741.9300000000001
2017.0,-23.55,-46.65,automotivo,9896.039999999999
2017.0,-23.55,-46.65,bebes,6097.860000000001
2017.0,-23.55,-46.65,bebidas,285.55
2017.0,-23.55,-46.65,beleza_saude,18990.730000000007
2017.0,-23.55,-46.65,brinquedos,11847.110000000002
2017.0,-23.55,-46.65,cama_mesa_banho,29231.329999999998
2017.0,-23.55,-46.65,casa_conforto,1706.9099999999996
2017.0,-23.55,-46.65,casa_construcao,977.04
2017.0,-23.55,-46.65,cds_dvds_musicais,74.94
2017.0,-23.55,-46.65,cine_foto,87.6
2017.0,-23.55,-46.65,climatizacao,2079.2200000000003
2017.0,-23.55,-46.65,consoles_games,5516.549999999999
2017.0,-23.55,-46.65,construcao_ferramentas_construcao,313.11
2017.0,-23.55,-46.65,construcao_ferramentas_ferramentas,748.27
2017.0,-23.55,-46.65,construcao_ferramentas_jardim,114.54
2017.0,-23.55,-46.65,construcao_ferramentas_seguranca,214.42000000000002
2017.0,-23.55,-46.65,cool_stuff,13997.999999999998
2017.0,-23.55,-46.65,dvds_blu_ray,134.55
2017.0,-23.55,-46.65,eletrodomesticos,1174.4399999999998
2017.0,-23.55,-46.65,eletrodomesticos_2,1068.34
2017.0,-23.55,-46.65,eletronicos,2333.51
2017.0,-23.55,-46.65,eletroportateis,2671.08
2017.0,-23.55,-46.65,esporte_lazer,18843.349999999988
2017.0,-23.55,-46.65,fashion_bolsas_e_acessorios,4838.84
2017.0,-23.55,-46.65,fashion_calcados,380.96000000000004
2017.0,-23.55,-46.65,fashion_esporte,236.32
2017.0,-23.55,-46.65,fashion_roupa_masculina,216.51
2017.0,-23.55,-46.65,fashion_underwear_e_moda_praia,251.74
2017.0,-23.55,-46.65,ferramentas_jardim,16836.82
2017.0,-23.55,-46.65,informatica_acessorios,16632.210000000003
2017.0,-23.55,-46.65,instrumentos_musicais,2745.8500000000004
2017.0,-23.55,-46.65,livros_interesse_geral,1226.2799999999997
2017.0,-23.55,-46.65,malas_acessorios,3697.55
2017.0,-23.55,-46.65,market_place,2273.39
2017.0,-23.55,-46.65,moveis_colchao_e_estofado,267.52
2017.0,-23.55,-46.65,moveis_cozinha_area_de_servico_jantar_e_jardim,566.64
2017.0,-23.55,-46.65,moveis_decoracao,24004.520000000008
2017.0,-23.55,-46.65,moveis_escritorio,24398.530000000006
2017.0,-23.55,-46.65,moveis_sala,1563.1000000000001
2017.0,-23.55,-46.65,papelaria,5598.789999999998
2017.0,-23.55,-46.65,perfumaria,9735.070000000003
2017.0,-23.55,-46.65,pet_shop,3937.5599999999995
2017.0,-23.55,-46.65,relogios_presentes,23520.040000000005
2017.0,-23.55,-46.65,sinalizacao_e_seguranca,87.48
2017.0,-23.55,-46.65,tablets_impressao_imagem,218.74
2017.0,-23.55,-46.65,telefonia,4557.280000000002
2017.0,-23.55,-46.65,telefonia_fixa,153.04000000000002
2017.0,-23.55,-46.65,utilidades_domesticas,9898.969999999994
2017.0,-23.55,-46.64,agro_industria_e_comercio,1773.16
2017.0,-23.55,-46.64,alimentos,264.22
2017.0,-23.55,-46.64,alimentos_bebidas,33.68
2017.0,-23.55,-46.64,artes,67.78
2017.0,-23.55,-46.64,audio,584.37
2017.0,-23.55,-46.64,automotivo,7248.82
2017.0,-23.55,-46.64,bebes,4051.879999999999
2017.0,-23.55,-46.64,bebidas,65.43
2017.0,-23.55,-46.64,beleza_saude,14497.440000000002
2017.0,-23.55,-46.64,brinquedos,9959.43
2017.0,-23.55,-46.64,cama_mesa_banho,17229.579999999994
2017.0,-23.55,-46.64,casa_conforto,2340.3300000000004
2017.0,-23.55,-46.64,casa_construcao,987.1000000000001
2017.0,-23.55,-46.64,climatizacao,356.48
2017.0,-23.55,-46.64,consoles_games,2801.0200000000004
2017.0,-23.55,-46.64,construcao_ferramentas_construcao,568.9000000000001
2017.0,-23.55,-46.64,construcao_ferramentas_jardim,84.81
2017.0,-23.55,-46.64,construcao_ferramentas_seguranca,1132.63
2017.0,-23.55,-46.64,cool_stuff,8668.210000000003
2017.0,-23.55,-46.64,dvds_blu_ray,70.21000000000001
2017.0,-23.55,-46.64,eletrodomesticos,446.44
2017.0,-23.55,-46.64,eletrodomesticos_2,856.88
2017.0,-23.55,-46.64,eletronicos,885.8399999999999
2017.0,-23.55,-46.64,eletroportateis,2326.1700000000005
2017.0,-23.55,-46.64,esporte_lazer,13888.410000000009
2017.0,-23.55,-46.64,fashion_bolsas_e_acessorios,3190.3499999999985
2017.0,-23.55,-46.64,fashion_calcados,746.69
2017.0,-23.55,-46.64,fashion_underwear_e_moda_praia,366.8500000000001
2017.0,-23.55,-46.64,ferramentas_jardim,9934.659999999998
2017.0,-23.55,-46.64,industria_comercio_e_negocios,51.71
2017.0,-23.55,-46.64,informatica_acessorios,18897.559999999994
2017.0,-23.55,-46.64,instrumentos_musicais,362.22
2017.0,-23.55,-46.64,livros_interesse_geral,995.49
2017.0,-23.55,-46.64,livros_tecnicos,443.08000000000004
2017.0,-23.55,-46.64,malas_acessorios,4271.500000000001
2017.0,-23.55,-46.64,market_place,1657.7299999999998
2017.0,-23.55,-46.64,moveis_cozinha_area_de_servico_jantar_e_jardim,326.15999999999997
2017.0,-23.55,-46.64,moveis_decoracao,15067.369999999994
2017.0,-23.55,-46.64,moveis_escritorio,14100.360000000002
2017.0,-23.55,-46.64,moveis_quarto,529.6700000000001
2017.0,-23.55,-46.64,moveis_sala,995.6200000000001
2017.0,-23.55,-46.64,papelaria,2464.68
2017.0,-23.55,-46.64,pcs,2274.22
2017.0,-23.55,-46.64,perfumaria,5937.920000000001
2017.0,-23.55,-46.64,pet_shop,3004.1599999999994
2017.0,-23.55,-46.64,portateis_casa_forno_e_cafe,33.75
2017.0,-23.55,-46.64,relogios_presentes,19559.1
2017.0,-23.55,-46.64,sinalizacao_e_seguranca,185.05
2017.0,-23.55,-46.64,tablets_impressao_imagem,89.48
2017.0,-23.55,-46.64,telefonia,3604.4100000000003
2017.0,-23.55,-46.64,telefonia_fixa,146.60000000000002
2017.0,-23.55,-46.64,utilidades_domesticas,16453.08000000001
2017.0,-23.55,-46.63,alimentos,90.22
2017.0,-23.55,-46.63,alimentos_bebidas,55.6
2017.0,-23.55,-46.63,artigos_de_festas,602.58
2017.0,-23.55,-46.63,audio,490.88
2017.0,-23.55,-46.63,automotivo,3947.2699999999995
2017.0,-23.55,-46.63,bebes,2616.72
2017.0,-23.55,-46.63,beleza_saude,4816.77
2017.0,-23.55,-46.63,brinquedos,3751.65
2017.0,-23.55,-46.63,cama_mesa_banho,5732.819999999999
2017.0,-23.55,-46.63,casa_conforto,1290.4199999999998
2017.0,-23.55,-46.63,casa_construcao,345.73
2017.0,-23.55,-46.63,climatizacao,814.3
2017.0,-23.55,-46.63,consoles_games,766.6500000000001
2017.0,-23.55,-46.63,construcao_ferramentas_construcao,64.24
2017.0,-23.55,-46.63,construcao_ferramentas_seguranca,122.17
2017.0,-23.55,-46.63,cool_stuff,3909.03
2017.0,-23.55,-46.63,eletrodomesticos,154.86
2017.0,-23.55,-46.63,eletrodomesticos_2,865.96
2017.0,-23.55,-46.63,eletronicos,1491.6
2017.0,-23.55,-46.63,eletroportateis,212.24
2017.0,-23.55,-46.63,esporte_lazer,9068.09
2017.0,-23.55,-46.63,fashion_bolsas_e_acessorios,1390.8799999999997
2017.0,-23.55,-46.63,fashion_calcados,143.84
2017.0,-23.55,-46.63,fashion_roupa_feminina,149.09
2017.0,-23.55,-46.63,fashion_underwear_e_moda_praia,71.82
2017.0,-23.55,-46.63,ferramentas_jardim,2289.76
2017.0,-23.55,-46.63,informatica_acessorios,9661.77
2017.0,-23.55,-46.63,livros_interesse_geral,452.69
2017.0,-23.55,-46.63,malas_acessorios,1818.6300000000003
2017.0,-23.55,-46.63,market_place,239.9
2017.0,-23.55,-46.63,moveis_colchao_e_estofado,103.36
2017.0,-23.55,-46.63,moveis_decoracao,4822.059999999999
2017.0,-23.55,-46.63,moveis_escritorio,5169.089999999999
2017.0,-23.55,-46.63,moveis_sala,720.28
2017.0,-23.55,-46.63,papelaria,1156.77
2017.0,-23.55,-46.63,pcs,1232.85
2017.0,-23.55,-46.63,perfumaria,2085.48
2017.0,-23.55,-46.63,pet_shop,1461.1200000000001
2017.0,-23.55,-46.63,relogios_presentes,6649.180000000001
2017.0,-23.55,-46.63,telefonia,3698.789999999999
2017.0,-23.55,-46.63,telefonia_fixa,240.31
2017.0,-23.55,-46.63,utilidades_domesticas,2673.8
2017.0,-23.55,-46.58,malas_acessorios,96.8
2017.0,-23.55,-46.58,utilidades_domesticas,104.28
2017.0,-23.54,-46.71,perfumaria,309.12
2017.0,-23.54,-46.69,alimentos,35.84
2017.0,-23.54,-46.69,alimentos_bebidas,981.3299999999999
2017.0,-23.54,-46.69,audio,27.68
2017.0,-23.54,-46.69,automotivo,1548.05
2017.0,-23.54,-46.69,bebes,1349.1399999999999
2017.0,-23.54,-46.69,bebidas,67.43
2017.0,-23.54,-46.69,beleza_saude,5356.550000000001
2017.0,-23.54,-46.69,brinquedos,2081.58
2017.0,-23.54,-46.69,cama_mesa_banho,4624.82
2017.0,-23.54,-46.69,casa_conforto,711.61
2017.0,-23.54,-46.69,casa_construcao,151.05
2017.0,-23.54,-46.69,climatizacao,201.14
2017.0,-23.54,-46.69,consoles_games,112.1
2017.0,-23.54,-46.69,cool_stuff,2370.5899999999997
2017.0,-23.54,-46.69,dvds_blu_ray,719.65
2017.0,-23.54,-46.69,eletrodomesticos_2,485.38
2017.0,-23.54,-46.69,eletronicos,83.57
2017.0,-23.54,-46.69,esporte_lazer,2214.2
2017.0,-23.54,-46.69,fashion_bolsas_e_acessorios,862.55
2017.0,-23.54,-46.69,fashion_calcados,198.51
2017.0,-23.54,-46.69,fashion_roupa_masculina,1160.3700000000001
2017.0,-23.54,-46.69,ferramentas_jardim,430.74
2017.0,-23.54,-46.69,industria_comercio_e_negocios,126.2
2017.0,-23.54,-46.69,informatica_acessorios,2089.05
2017.0,-23.54,-46.69,instrumentos_musicais,564.81
2017.0,-23.54,-46.69,livros_importados,369.76
2017.0,-23.54,-46.69,malas_acessorios,516.92
2017.0,-23.54,-46.69,market_place,200.31
2017.0,-23.54,-46.69,moveis_cozinha_area_de_servico_jantar_e_jardim,176.76
2017.0,-23.54,-46.69,moveis_decoracao,3469.7799999999993
2017.0,-23.54,-46.69,moveis_escritorio,1238.0900000000001
2017.0,-23.54,-46.69,papelaria,807.1700000000001
2017.0,-23.54,-46.69,pc_gamer,138.15
2017.0,-23.54,-46.69,pcs,2475.52
2017.0,-23.54,-46.69,perfumaria,1342.32
2017.0,-23.54,-46.69,pet_shop,636.22
2017.0,-23.54,-46.69,relogios_presentes,6067.680000000001
2017.0,-23.54,-46.69,sinalizacao_e_seguranca,267.62
2017.0,-23.54,-46.69,telefonia,221.49
2017.0,-23.54,-46.69,utilidades_domesticas,1903.7199999999996
2017.0,-23.54,-46.68,alimentos_bebidas,287.78
2017.0,-23.54,-46.68,audio,27.68
2017.0,-23.54,-46.68,automotivo,1299.09
2017.0,-23.54,-46.68,bebes,398.09999999999997
2017.0,-23.54,-46.68,beleza_saude,989.0500000000001
2017.0,-23.54,-46.68,brinquedos,930.16
2017.0,-23.54,-46.68,cama_mesa_banho,2672.59
2017.0,-23.54,-46.68,consoles_games,158.75
2017.0,-23.54,-46.68,construcao_ferramentas_construcao,121.09
2017.0,-23.54,-46.68,construcao_ferramentas_ferramentas,184.71
2017.0,-23.54,-46.68,cool_stuff,1591.33
2017.0,-23.54,-46.68,eletrodomesticos,59.25
2017.0,-23.54,-46.68,eletronicos,128.66
2017.0,-23.54,-46.68,esporte_lazer,2597.7800000000007
2017.0,-23.54,-46.68,fashion_bolsas_e_acessorios,310.73
2017.0,-23.54,-46.68,fashion_calcados,99.43
2017.0,-23.54,-46.68,fashion_roupa_masculina,78.62
2017.0,-23.54,-46.68,ferramentas_jardim,570.0899999999999
2017.0,-23.54,-46.68,informatica_acessorios,3811.18
2017.0,-23.54,-46.68,livros_importados,70.34
2017.0,-23.54,-46.68,livros_interesse_geral,115.44
2017.0,-23.54,-46.68,livros_tecnicos,283.44
2017.0,-23.54,-46.68,malas_acessorios,148.49
2017.0,-23.54,-46.68,moveis_decoracao,825.9300000000001
2017.0,-23.54,-46.68,moveis_escritorio,513.84
2017.0,-23.54,-46.68,moveis_sala,70.27
2017.0,-23.54,-46.68,papelaria,413.12
2017.0,-23.54,-46.68,perfumaria,464.97999999999996
